Disease	Code
Adult Mixed Cellularity Hodgkin Lymphoma	C9127
Adult Mixed Cellularity Hodgkin Lymphoma	C9127
Adult Mixed Cellularity Hodgkin's Disease	C9127
Adult Mixed Cellularity Hodgkin's Disease	C9127
Adult Mixed Cellularity Hodgkin's Lymphoma	C9127
Adult Mixed Cellularity Hodgkin's Lymphoma	C9127
Adult Mixed Glioma	C115250
Adult MPNST	C7814
Adult Multinodular and Vacuolated Neuronal Tumor	C188934
Adult Myelodysplastic Syndrome	C115153
Adult Myofibroma	C180888
Adult Myxoid Chondrosarcoma	C7924
Adult Myxoid Chondrosarcoma	C7924
Adult Myxopapillary Ependymoma	C115263
Adult Myxopapillary Ependymoma	C115263
Adult Nasal Type Extranodal NK/T-Cell Lymphoma	C115154
Adult Nasal Type Extranodal NK/T-Cell Lymphoma	C115154
Adult Neoplasm of Rathke's Pouch	C4010
Adult NHL	C7704
Adult NHL	C7704
Adult NLPBL	C7942
Adult NLPHD	C7942
Adult Nodular Lymphocyte Predominant B-Cell Lymphoma	C7942
Adult Nodular Lymphocyte Predominant Hodgkin Lymphoma	C7942
Adult Nodular Lymphocyte Predominant Hodgkin's Disease	C7942
Adult Nodular Lymphocyte Predominant Hodgkin's Lymphoma	C7942
Adult Nodular Sclerosis Classic Hodgkin Lymphoma	C9126
Adult Nodular Sclerosis Classic Hodgkin Lymphoma	C9126
Adult Nodular Sclerosis Classical Hodgkin Lymphoma	C9126
Adult Nodular Sclerosis Classical Hodgkin Lymphoma	C9126
Adult Nodular Sclerosis Hodgkin Lymphoma	C9126
Adult Nodular Sclerosis Hodgkin Lymphoma	C9126
Adult Nodular Sclerosis Hodgkin's Disease	C9126
Adult Nodular Sclerosis Hodgkin's Disease	C9126
Adult Nodular Sclerosis Hodgkin's Lymphoma	C9126
Adult Nodular Sclerosis Hodgkin's Lymphoma	C9126
Adult Non-Contiguous Lymphoblastic Lymphoma Stage II	C8481
Adult Non-Contiguous Non-Hodgkin's Lymphoma Stage II	C8477
Adult Non-Contiguous Stage II Lymphoblastic Lymphoma	C8481
Adult Non-Contiguous Stage II Non-Hodgkin's Lymphoma	C8477
Adult Non-Hodgkin Lymphoma	C7704
Adult Non-Hodgkin Lymphoma	C7704
Adult Non-Hodgkin Lymphoma by Ann Arbor Stage	C141235
Adult Non-Hodgkin Lymphoma by Ann Arbor Stage	C141235
Adult Non-Hodgkin's Lymphoma	C7704
Adult Non-Hodgkin's Lymphoma	C7704
Adult Non-Hodgkin's Lymphoma Grade	C8166
Adult Non-Hodgkin's Lymphoma Stage	C8068
Adult Non-Hodgkin's Lymphoma Stage II	C8103
Adult Non-Hodgkin's Lymphoma Stage II	C8103
Adult Non-Hodgkin's Lymphoma Stage III	C8104
Adult Non-Hodgkin's Lymphoma Stage III	C8104
Adult Non-Hodgkin's Lymphoma Stage IV	C8105
Adult Non-Hodgkin's Lymphoma Stage IV	C8105
Adult Non-Hodgkins Lymphoma Grade	C8166
Adult Non-Hodgkins Lymphoma Stage	C8068
Adult Non-T Non-B Acute Lymphoblastic Leukemia	C114574
Adult NonContiguous Non-Hodgkin's Lymphoma Stage II	C8477
Adult NonHodgkin's Lymphoma Grade	C8166
Adult NonHodgkin's Lymphoma Stage	C8068
Adult NonHodgkins Lymphoma Grade	C8166
Adult NonHodgkins Lymphoma Stage	C8068
Adult NSHD	C9126
Adult NSHD	C9126
Adult Oligodendroglial Tumor	C68691
Adult Oligodendroglial Tumor	C68691
Adult Oligodendroglioma	C4014
Adult Oligodendroglioma	C4014
Adult Ovarian Granulosa Cell Tumor	C7288
Adult Ovarian Granulosa Cell Tumor	C7288
Adult Papillary Meningioma	C8293
Adult Papillary Meningioma	C8293
Adult Penile Carcinoma	C118820
Adult Pilocytic Astrocytoma	C71016
Adult Pineal Gland Astrocytoma	C115327
Adult Pineal Gland Astrocytoma	C115327
Adult Pineal Gland Neoplasm	C8273
Adult Pineal Gland Tumor	C8273
Adult Pineal Parenchymal Cell Neoplasm	C8273
Adult Pineal Parenchymal Cell Tumor	C8273
Adult Pineal Parenchymal Neoplasm	C8273
Adult Pineal Parenchymal Tumor	C8273
Adult Pineoblastoma	C8292
Adult Pineocytoma	C8291
Adult Pineocytoma	C8291
Adult Pleomorphic Hepatocellular Carcinoma	C114993
Adult Pleomorphic Hepatocellular Carcinoma	C114993
Adult Pleomorphic Rhabdomyosarcoma	C27369
Adult Pleomorphic Rhabdomyosarcoma	C27369
Adult Posterior Fossa Ependymoma	C188945
Adult Posterior Fossa Ependymoma	C188945
Adult Pre-B Acute Lymphoblastic Leukemia	C114599
Adult Precursor B-Lymphoblastic Leukemia	C9143
Adult Precursor B-Lymphoblastic Leukemia	C9143
Adult Precursor B-Lymphoblastic Lymphoma	C7338
Adult Precursor B-Lymphoblastic Lymphoma	C7338
Adult Precursor Lymphoblastic Leukemia	C4967
Adult Precursor Lymphoblastic Lymphoma	C9361
Adult Precursor T-Lymphoblastic Leukemia	C9142
Adult Precursor T-Lymphoblastic Leukemia	C9142
Adult Precursor T-Lymphoblastic Lymphoma	C7226
Adult Precursor T-Lymphoblastic Lymphoma	C7226
Adult Primary Cancer of Liver	C7711
Adult Primary Cancer of the Liver	C7711
Adult Primary Carcinoma of Liver Cell	C7956
Adult Primary Carcinoma of Liver Cell	C7956
Adult Primary Carcinoma of the Liver Cell	C7956
Adult Primary Carcinoma of the Liver Cell	C7956
Adult Primary Cholangiocarcinoma	C8265
Adult Primary Cholangiocellular Carcinoma	C8265
Adult Primary Cutaneous Anaplastic Large Cell Lymphoma	C27365
Adult Primary Cutaneous Anaplastic Large Cell Lymphoma	C27365
Adult Primary Cutaneous Anaplastic Large Cell Lymphoma	C27365
Adult Primary Cutaneous CD30+ Anaplastic Large Cell Lymphoma	C27365
Adult Primary Cutaneous CD30+ Anaplastic Large Cell Lymphoma	C27365
Adult Primary Cutaneous CD30+ Anaplastic Large Cell Lymphoma	C27365
Adult Primary Cutaneous K-1+ Anaplastic Large Cell Lymphoma	C27365
Adult Primary Cutaneous K-1+ Anaplastic Large Cell Lymphoma	C27365
Adult Primary Cutaneous K-1+ Anaplastic Large Cell Lymphoma	C27365
Adult Primary Hepatocellular Carcinoma	C7956
Adult Primary Hepatocellular Carcinoma	C7956
Adult Primary Hepatoma	C7956
Adult Primary Hepatoma	C7956
Adult Primary Liver Cancer	C7711
Adult Primary Liver Carcinoma	C7711
Adult Primary Liver Cell Carcinoma	C7956
Adult Primary Liver Cell Carcinoma	C7956
Adult Primary Meningeal Melanocytic Neoplasm	C115253
Adult Primary Meningeal Melanocytic Neoplasm	C115253
Adult Pure Erythroid Leukemia	C68693
Adult Pure Erythroid Leukemia	C68693
Adult Rathke Pouch Tumor	C4010
Adult Rathke's Pouch Neoplasm	C4010
Adult Rathke's Pouch Tumor	C4010
Adult Recurrent Lymphoblastic Lymphoma	C8164
Adult Recurrent Non-Hodgkin's Lymphoma	C8098
Adult Recurrent Non-Hodgkin's Lymphoma	C8098
Adult Relapsed Non-Hodgkin's Lymphoma	C8098
Adult Relapsed Non-Hodgkin's Lymphoma	C8098
Adult Renal Adenosarcoma	C6180
Adult Renal Wilms Tumor	C6180
Adult Renal Wilms' Tumor	C6180
Adult Rhabdomyosarcoma	C9130
Adult Salivary Gland Carcinoma	C118825
Adult Sarcoma Botryoides of the Vagina	C40267
Adult Sarcoma of Soft Tissue	C7707
Adult Sarcoma of the Soft Tissue	C7707
Adult Small Non-Cleaved Cell Lymphoma	C9062
Adult Small Non-Cleaved Cell Lymphoma	C9062
Adult Soft Tissue Sarcoma	C7707
Adult Solid Neoplasm	C8101
Adult Solid Tumor	C8101
Adult Spinal Cord Ependymoma	C27399
Adult Spinal Cord Ependymoma	C27399
Adult Spinal Cord Ependymoma	C27399
Adult Spinal Cord Ependymoma without MYCN Amplification	C27399
Adult Spinal Cord Ependymoma without MYCN Amplification	C27399
Adult Spinal Cord Ependymoma without MYCN Amplification	C27399
Adult Spinal Cord Glioblastoma	C27183
Adult Spinal Cord Glioblastoma Multiforme	C27183
Adult Spinal Cord Neoplasm	C71024
Adult Spinal Cord Neoplasm	C71024
Adult Spinal Cord Tumor	C71024
Adult Spinal Cord Tumor	C71024
Adult Spinal Ependymoma	C27399
Adult Spinal Ependymoma	C27399
Adult Spinal Ependymoma	C27399
Adult Stage I Lymphoblastic Lymphoma	C8079
Adult Stage II Lymphoblastic Lymphoma	C8125
Adult Stage III Lymphoblastic Lymphoma	C8138
Adult Stage IV Lymphoblastic Lymphoma	C8151
Adult Subependymal Giant Cell Astrocytoma	C71017
Adult Subependymal Giant Cell Astrocytoma	C71017
Adult Subependymoma	C115623
Adult Subependymoma	C115623
Adult Supratentorial Embryonal Tumor, NOS	C68703
Adult Supratentorial Embryonal Tumor, NOS	C68703
Adult Supratentorial Embryonal Tumor, Not Otherwise Specified	C68703
Adult Supratentorial Embryonal Tumor, Not Otherwise Specified	C68703
Adult Supratentorial Ependymoma ZFTA Fusion-Positive	C188938
Adult Supratentorial Ependymoma ZFTA Fusion-Positive	C188938
Adult Supratentorial Primitive Neuroectodermal Tumor	C68703
Adult Supratentorial Primitive Neuroectodermal Tumor	C68703
Adult Synovial Sarcoma	C7817
Adult Synovial Sarcoma	C7817
Adult Systemic Anaplastic Large Cell Lymphoma	C27366
Adult Systemic Anaplastic Large Cell Lymphoma	C27366
Adult Systemic CD30+ Anaplastic Large Cell Lymphoma	C27366
Adult Systemic CD30+ Anaplastic Large Cell Lymphoma	C27366
Adult Systemic K-1+ Anaplastic Large Cell Lymphoma	C27366
Adult Systemic K-1+ Anaplastic Large Cell Lymphoma	C27366
Adult T Acute Lymphoblastic Leukemia	C9142
Adult T Acute Lymphoblastic Leukemia	C9142
Adult T Cell Lymphoma/Leukemia	C3184
Adult T Cell Lymphoma/Leukemia	C3184
Adult T Lymphoblastic Lymphoma	C7226
Adult T Lymphoblastic Lymphoma	C7226
Adult T-Acute Lymphoblastic Leukemia	C9142
Adult T-Acute Lymphoblastic Leukemia	C9142
Adult T-Cell Acute Lymphoblastic Leukemia	C9142
Adult T-Cell Acute Lymphoblastic Leukemia	C9142
adult T-cell leukemia/lymphoma	C3184
adult T-cell leukemia/lymphoma	C3184
Adult T-cell leukemia/lymphoma	C3184
Adult T-cell leukemia/lymphoma	C3184
Adult T-Cell Leukemia/Lymphoma	C3184
Adult T-Cell Leukemia/Lymphoma	C3184
Adult T-Cell Leukemia/Lymphoma by Ann Arbor Stage	C141283
Adult T-Cell Leukemia/Lymphoma by Ann Arbor Stage	C141283
Adult T-cell lymphoma/leukemia	C3184
Adult T-cell lymphoma/leukemia	C3184
Adult T-Cell Lymphoma/Leukemia	C3184
Adult T-Cell Lymphoma/Leukemia	C3184
Adult T-cell lymphoma/leukemia (HTLV-1-associated) in relapse	C8251
Adult T-Cell Lymphoma/Leukemia Recurrent	C8251
Adult T-Cell Lymphoma/Leukemia Refractory	C8657
Adult T-Cell Lymphoma/Leukemia Stage I	C8247
Adult T-Cell Lymphoma/Leukemia Stage I	C8247
Adult T-Cell Lymphoma/Leukemia Stage II	C8248
Adult T-Cell Lymphoma/Leukemia Stage II	C8248
Adult T-Cell Lymphoma/Leukemia Stage III	C8249
Adult T-Cell Lymphoma/Leukemia Stage III	C8249
Adult T-Cell Lymphoma/Leukemia Stage IV	C8250
Adult T-Cell Lymphoma/Leukemia Stage IV	C8250
Adult TdT Negative Acute Lymphoblastic Leukemia	C114595
Adult TdT Positive Acute Lymphoblastic Leukemia	C114593
Adult Teratoma	C9013
Adult teratoma, NOS	C9013
Adult Testicular Granulosa Cell Tumor	C39946
Adult Testicular Granulosa Cell Tumor	C39946
Adult Tumor of Rathke's Pouch	C4010
Adult Type Granulosa Cell Tumor	C66750
Adult Type Ovarian Granulosa Cell Tumor	C7288
Adult Type Ovarian Granulosa Cell Tumor	C7288
Adult Type Testicular Granulosa Cell Tumor	C39946
Adult Type Testicular Granulosa Cell Tumor	C39946
Adult Undifferentiated (Embryonal) Sarcoma	C189935
Adult Undifferentiated (Embryonal) Sarcoma	C189935
Adult Undifferentiated (Embryonal) Sarcoma of the Liver	C189935
Adult Undifferentiated (Embryonal) Sarcoma of the Liver	C189935
Adult Undifferentiated Astrocytoma	C8257
Adult Undifferentiated High Grade Pleomorphic Sarcoma	C114782
Adult Undifferentiated High Grade Pleomorphic Sarcoma of Bone	C114782
Adult Undifferentiated Oligodendroglioma	C8270
Adult Undifferentiated Pleomorphic Sarcoma	C114541
Adult Undifferentiated Pleomorphic Sarcoma	C114541
Adult Unfavorable Prognosis Hodgkin Lymphoma	C114809
Adult Unfavorable Prognosis Hodgkin Lymphoma	C114809
Adult Vaginal Botryoid-Type Embryonal Rhabdomyosarcoma	C40267
Adult Vaginal Embryonal Rhabdomyosarcoma	C40267
Adult Well-Differentiated Ependymoma	C9092
Adult Well-Differentiated Ependymoma	C9092
Adult Xanthogranuloma	C27514
Adult Xanthogranuloma	C27514
Adult Yolk Sac Neoplasm	C27241
Adult Yolk Sac Neoplasm	C27241
Adult Yolk Sac Tumor	C27241
Adult Yolk Sac Tumor	C27241
Advanced Adenocarcinoma	C159556
Advanced Adenocarcinoma	C159556
Advanced Adenocarcinoma of Unknown Primary	C170959
Advanced Adenocarcinoma of Unknown Primary	C170959
Advanced Adenoid Cystic Carcinoma	C164012
Advanced Adenoid Cystic Carcinoma	C164012
Advanced Adnexal Carcinoma	C200063
Advanced Adnexal Carcinoma	C200063
Advanced Adnexal Carcinoma	C200063
Advanced Adrenal Cortical Carcinoma	C191863
Advanced Adrenal Gland Pheochromocytoma	C160853
Advanced Adrenal Gland Pheochromocytoma	C160853
Advanced Adult Hepatocellular Carcinoma	C28302
Advanced Adult Hepatocellular Carcinoma	C28302
Advanced Adult Hepatoma	C28302
Advanced Adult Hepatoma	C28302
Advanced Alveolar Soft Part Sarcoma	C188198
Advanced Alveolar Soft Part Sarcoma	C188198
Advanced Ampulla of Vater Carcinoma	C171329
Advanced Ampulla of Vater Carcinoma	C171329
Advanced Anal Canal Squamous Cell Carcinoma	C173338
Advanced Anal Canal Squamous Cell Carcinoma	C173338
Advanced Anal Canal Squamous Cell Carcinoma	C173338
Advanced Anal Carcinoma	C170515
Advanced Anal Carcinoma	C170515
Advanced Anaplastic Large Cell Lymphoma	C166180
Advanced Anaplastic Large Cell Lymphoma	C166180
Advanced Angiosarcoma	C168720
Advanced Angiosarcoma	C168720
Advanced Appendix Adenocarcinoma	C182105
Advanced Appendix Adenocarcinoma	C182105
Advanced Appendix Adenocarcinoma	C182105
Advanced B-Cell Malignancy	C148065
Advanced B-Cell Malignant Neoplasm	C148065
Advanced B-Cell Neoplasm	C148065
Advanced Basal Cell Carcinoma	C172362
Advanced Basal Cell Carcinoma	C172362
Advanced Bile Duct Cancer	C142870
Advanced Bile Duct Cancer	C142870
Advanced Bile Duct Carcinoma	C142870
Advanced Bile Duct Carcinoma	C142870
Advanced Biliary Tract Cancer	C142870
Advanced Biliary Tract Cancer	C142870
Advanced Biliary Tract Carcinoma	C142870
Advanced Biliary Tract Carcinoma	C142870
Advanced Biliary Tract Carcinoma	C171331
Advanced Biliary Tract Carcinoma	C171331
Advanced Bladder Carcinoma	C167338
Advanced Bladder Carcinoma	C167338
Advanced Bladder Urothelial Carcinoma	C163954
Advanced Bladder Urothelial Carcinoma	C163954
Advanced Bladder Urothelial Carcinoma	C163954
Advanced Bone Sarcoma	C162762
Advanced Bone Sarcoma	C162762
Advanced Breast Adenocarcinoma	C165700
Advanced Breast Adenocarcinoma	C165700
Advanced Breast Adenocarcinoma	C165700
Advanced Breast Carcinoma	C162648
Advanced Breast Carcinoma	C162648
Advanced Bronchogenic Carcinoma	C180922
advanced cancer	C9270
Advanced Cancer	C9270
Advanced Carcinoid Tumor	C154621
Advanced Carcinoid Tumor	C154621
Advanced Carcinoma	C153171
Advanced Carcinoma	C153171
Advanced Carcinoma Of Unknown Primary	C170960
Advanced Carcinosarcoma	C170928
Advanced Carcinosarcoma	C170928
Advanced Cervical Adenocarcinoma	C156304
Advanced Cervical Adenocarcinoma	C156304
Advanced Cervical Adenocarcinoma	C156304
Advanced Cervical Adenosquamous Carcinoma	C174032
Advanced Cervical Adenosquamous Carcinoma	C174032
Advanced Cervical Carcinoma	C156294
Advanced Cervical Carcinoma	C156294
Advanced Cervical Carcinoma	C156294
Advanced Cervical Squamous Cell Carcinoma	C174030
Advanced Cervical Squamous Cell Carcinoma	C174030
Advanced Cervical Squamous Cell Carcinoma	C174030
Advanced Childhood Malignant Brain Neoplasm	C187213
Advanced Childhood Malignant Brain Neoplasm	C187213
Advanced Childhood Malignant Solid Neoplasm	C187210
Advanced Cholangiocarcinoma	C162752
Advanced Cholangiocarcinoma	C162752
Advanced Chordoma	C173333
Advanced Chordoma	C173333
Advanced Chromophobe Renal Cell Carcinoma	C171579
Advanced Chromophobe Renal Cell Carcinoma	C171579
Advanced Clear Cell Renal Cell Carcinoma	C159562
Advanced Clear Cell Renal Cell Carcinoma	C159562
Advanced Clear Cell Sarcoma of Soft Tissue	C161586
Advanced Clear Cell Sarcoma of Soft Tissue	C161586
Advanced Colon Adenocarcinoma	C162152
Advanced Colon Adenocarcinoma	C162152
Advanced Colon Adenocarcinoma	C162152
Advanced Colon Carcinoma	C167238
Advanced Colon Carcinoma	C167238
Advanced Colorectal Adenocarcinoma	C166257
Advanced Colorectal Adenocarcinoma	C166257
Advanced Colorectal Adenocarcinoma	C166257
Advanced Colorectal Carcinoma	C162475
Advanced Colorectal Carcinoma	C162475
Advanced Cutaneous Melanoma	C171572
Advanced Cutaneous Melanoma	C171572
Advanced Cutaneous Melanoma	C171572
Advanced Cutaneous Melanoma of the Extremity	C155311
Advanced Cutaneous Melanoma of the Extremity	C155311
Advanced Cutaneous Squamous Cell Carcinoma of the Head and Neck	C171574
Advanced Cutaneous Squamous Cell Carcinoma of the Head and Neck	C171574
Advanced Cutaneous Squamous Cell Carcinoma of the Head and Neck	C171574
Advanced Dedifferentiated Liposarcoma	C168715
Advanced Dedifferentiated Liposarcoma	C168715
Advanced Differentiated Thyroid Gland Carcinoma	C173980
Advanced Differentiated Thyroid Gland Carcinoma	C173980
Advanced Differentiated Thyroid Gland Carcinoma	C173980
Advanced Diffuse Large B-Cell Lymphoma	C171264
Advanced Diffuse Large B-Cell Lymphoma	C171264
Advanced Digestive System Carcinoma	C156746
Advanced Digestive System Carcinoma	C156746
Advanced Digestive System Carcinoma	C156746
Advanced Digestive System NET G1	C179418
Advanced Digestive System NET G1	C179418
Advanced Digestive System NET G2	C190711
Advanced Digestive System NET G2	C190711
Advanced Digestive System NET G3	C203252
Advanced Digestive System NET G3	C203252
Advanced Digestive System Neuroendocrine Carcinoma	C203253
Advanced Digestive System Neuroendocrine Carcinoma	C203253
Advanced Digestive System Neuroendocrine Carcinoma	C203253
Advanced Digestive System Neuroendocrine Neoplasm	C158089
Advanced Digestive System Neuroendocrine Neoplasm	C158089
Advanced Digestive System Neuroendocrine Neoplasm	C158089
Advanced Digestive System Neuroendocrine Tumor	C204036
Advanced Digestive System Neuroendocrine Tumor	C204036
Advanced Digestive System Neuroendocrine Tumor	C204036
Advanced Digestive System Neuroendocrine Tumor G1	C179418
Advanced Digestive System Neuroendocrine Tumor G1	C179418
Advanced Digestive System Neuroendocrine Tumor G2	C190711
Advanced Digestive System Neuroendocrine Tumor G2	C190711
Advanced Digestive System Neuroendocrine Tumor G3	C203252
Advanced Digestive System Neuroendocrine Tumor G3	C203252
Advanced Distal Bile Duct Adenocarcinoma	C176888
Advanced Distal Bile Duct Adenocarcinoma	C176888
Advanced Distal Bile Duct Adenocarcinoma	C176888
Advanced Endometrial Adenocarcinoma	C170805
Advanced Endometrial Adenocarcinoma	C170805
Advanced Endometrial Adenocarcinoma	C170805
Advanced Endometrial Adenocarcinoma, Not Otherwise Specified	C170805
Advanced Endometrial Adenocarcinoma, Not Otherwise Specified	C170805
Advanced Endometrial Adenocarcinoma, Not Otherwise Specified	C170805
Advanced Endometrial Carcinoma	C159676
Advanced Endometrial Carcinoma	C159676
Advanced Endometrial Carcinoma	C159676
Advanced Endometrial Carcinosarcoma	C158383
Advanced Endometrial Carcinosarcoma	C158383
Advanced Endometrial Endometrioid Adenocarcinoma	C170810
Advanced Endometrial Endometrioid Adenocarcinoma	C170810
Advanced Endometrial Endometrioid Adenocarcinoma	C170810
Advanced Endometrial Serous Adenocarcinoma	C170809
Advanced Endometrial Serous Adenocarcinoma	C170809
Advanced Endometrial Undifferentiated Carcinoma	C198706
Advanced Endometrial Undifferentiated Carcinoma	C198706
Advanced Endometrioid Adenocarcinoma	C170807
Advanced Endometrioid Adenocarcinoma	C170807
Advanced Epithelioid Hemangioendothelioma	C168721
Advanced Epithelioid Hemangioendothelioma	C168721
Advanced Epithelioid Mesothelioma	C175937
Advanced Epithelioid Mesothelioma	C175937
Advanced Epithelioid Sarcoma	C167380
Advanced Epithelioid Sarcoma	C167380
Advanced Esophageal Adenocarcinoma	C166256
Advanced Esophageal Adenocarcinoma	C166256
Advanced Esophageal Adenocarcinoma	C166256
Advanced Esophageal Carcinoma	C160599
Advanced Esophageal Carcinoma	C160599
Advanced Esophageal Squamous Cell Carcinoma	C171607
Advanced Esophageal Squamous Cell Carcinoma	C171607
Advanced Esophageal Squamous Cell Carcinoma	C171607
Advanced Estrogen Receptor Positive Breast Adenocarcinoma	C192211
Advanced Estrogen Receptor Positive Breast Adenocarcinoma	C192211
Advanced Estrogen Receptor Positive Breast Carcinoma	C192211
Advanced Estrogen Receptor Positive Breast Carcinoma	C192211
Advanced Estrogen Receptor-Positive Breast Adenocarcinoma	C192211
Advanced Estrogen Receptor-Positive Breast Adenocarcinoma	C192211
Advanced Estrogen Receptor-Positive Breast Carcinoma	C192211
Advanced Estrogen Receptor-Positive Breast Carcinoma	C192211
Advanced Extracranial Malignant Solid Neoplasm	C157335
Advanced Extracranial Malignant Solid Neoplasm	C157335
Advanced Extracranial Malignant Solid Tumor	C157335
Advanced Extracranial Malignant Solid Tumor	C157335
Advanced Extrahepatic Bile Duct Carcinoma	C185072
Advanced Extrahepatic Bile Duct Carcinoma	C185072
Advanced Extrahepatic Cholangiocarcinoma	C176888
Advanced Extrahepatic Cholangiocarcinoma	C176888
Advanced Extrahepatic Cholangiocarcinoma	C176888
Advanced Extramammary Paget Disease	C200068
Advanced Extramammary Paget Disease	C200068
Advanced Extrapulmonary Large Cell Neuroendocrine Carcinoma	C191990
Advanced Extrapulmonary Large Cell Neuroendocrine Carcinoma	C191990
Advanced Extrapulmonary Large Cell Neuroendocrine Carcinoma	C191990
Advanced Extrapulmonary Neuroendocrine Carcinoma	C191982
Advanced Extrapulmonary Neuroendocrine Carcinoma	C191982
Advanced Extrapulmonary Small Cell Neuroendocrine Carcinoma	C191993
Advanced Extrapulmonary Small Cell Neuroendocrine Carcinoma	C191993
Advanced Extremity Melanoma	C155311
Advanced Extremity Melanoma	C155311
Advanced Extremity Sarcoma	C155649
Advanced Fallopian Tube Carcinoma	C167395
Advanced Fallopian Tube Carcinoma	C167395
Advanced Fallopian Tube Carcinoma	C167395
Advanced Fallopian Tube High Grade Serous Adenocarcinoma	C203311
Advanced Fallopian Tube High Grade Serous Adenocarcinoma	C203311
